"customer_id","recency_days","frequency","monetary","recency_score","frequency_score","monetary_score","rfm_score","customer_segment"
"4795","408","23","10760.81","4","2","2","422","Others"
"1945","382","23","10760.36","2","2","2","222","Others"
"3524","373","21","10758.77","1","2","2","122","Hibernating"
"755","430","21","10757.83","5","3","2","532","Potential Loyalists"
"2080","379","17","10755.32","2","4","2","242","Others"
"3732","378","21","10753.62","2","2","2","222","Others"
"4351","409","23","10753.13","4","2","2","422","Others"
"3219","411","22","10750.41","4","2","2","422","Others"
"2282","388","23","10749.50","3","2","2","322","Need Attention"
"2021","409","23","10740.02","4","2","2","422","Others"
"3497","381","21","10738.70","2","2","2","222","Others"
"936","424","20","10738.20","5","3","2","532","Potential Loyalists"
"4732","375","23","10736.55","2","2","2","222","Others"
"3255","391","20","10733.95","3","3","2","332","Need Attention"
"984","374","29","10733.53","1","1","2","112","Hibernating"
"3861","378","31","10731.57","2","1","2","212","Others"
"15","395","24","10729.08","3","1","2","312","Others"
"2511","417","24","10725.54","4","2","2","422","Others"
"2743","373","22","10724.81","1","2","2","122","Hibernating"
"4991","395","25","10723.23","3","1","2","312","Others"
"2051","375","25","10722.73","2","1","2","212","Others"
"3837","510","26","10721.83","5","1","2","512","New Customers"
"2795","415","17","10719.51","4","4","2","442","Others"
"2756","403","20","10719.09","4","3","2","432","Potential Loyalists"
"4221","381","21","10714.12","2","2","2","222","Others"
"1104","370","23","10712.60","1","2","2","122","Hibernating"
"951","474","21","10711.12","5","2","2","522","Others"
"1210","415","26","10710.49","4","1","2","412","Others"
"4261","393","23","10706.23","3","2","2","322","Need Attention"
"4721","370","25","10705.39","1","1","2","112","Hibernating"
"3323","406","23","10705.26","4","2","2","422","Others"
"1919","539","19","10703.01","5","3","2","532","Potential Loyalists"
"1155","381","20","10702.41","2","3","2","232","Others"
"4617","380","21","10701.06","2","2","2","222","Others"
"1082","439","23","10700.01","5","2","2","522","Others"
"3211","378","21","10698.73","2","2","2","222","Others"
"4342","461","22","10697.78","5","2","2","522","Others"
"1105","408","21","10694.83","4","3","2","432","Potential Loyalists"
"3388","372","25","10689.95","1","1","2","112","Hibernating"
"95","374","18","10683.62","1","4","2","142","At Risk"
"4123","408","26","10682.99","4","1","2","412","Others"
"977","425","23","10682.49","5","2","2","522","Others"
"889","370","25","10680.73","1","1","2","112","Hibernating"
"194","368","25","10675.35","1","1","2","112","Hibernating"
"2386","471","16","10674.50","5","5","2","552","Others"
"818","398","22","10672.97","3","2","2","322","Need Attention"
"524","392","19","10670.32","3","3","2","332","Need Attention"
"4553","513","22","10668.80","5","2","2","522","Others"
"924","427","17","10666.91","5","4","2","542","Others"
"2333","399","21","10666.13","3","3","2","332","Need Attention"
"1669","418","22","10664.11","4","2","2","422","Others"
"3440","436","16","10661.84","5","5","2","552","Others"
"4077","404","21","10659.44","4","3","2","432","Potential Loyalists"
"3593","411","22","10659.08","4","2","2","422","Others"
"1320","500","22","10658.15","5","2","2","522","Others"
"643","379","20","10656.97","2","3","2","232","Others"
"140","409","22","10656.96","4","2","2","422","Others"
"2361","373","21","10656.78","1","2","2","122","Hibernating"
"29","374","22","10655.19","1","2","2","122","Hibernating"
"164","431","24","10654.47","5","2","2","522","Others"
"722","371","21","10652.69","1","2","2","122","Hibernating"
"1375","380","22","10652.59","2","2","2","222","Others"
"4624","381","22","10651.63","2","2","2","222","Others"
"2514","373","27","10650.95","1","1","2","112","Hibernating"
"370","371","21","10648.42","1","2","2","122","Hibernating"
"187","381","24","10647.44","2","1","2","212","Others"
"1513","391","22","10647.18","3","2","2","322","Need Attention"
"1628","376","22","10643.59","2","2","2","222","Others"
"2219","375","18","10643.02","1","4","2","142","At Risk"
"869","473","18","10639.76","5","4","2","542","Others"
"4432","374","18","10638.20","1","4","2","142","At Risk"
"1666","399","18","10636.27","4","4","2","442","Others"
"2962","370","24","10635.01","1","1","2","112","Hibernating"
"1226","376","19","10634.18","2","3","2","232","Others"
"4481","373","21","10632.39","1","2","2","122","Hibernating"
"1158","399","23","10631.93","4","2","2","422","Others"
"2302","425","24","10629.24","5","2","2","522","Others"
"4556","396","19","10628.95","3","3","2","332","Need Attention"
"2199","370","27","10627.19","1","1","2","112","Hibernating"
"4940","424","19","10626.71","5","4","2","542","Others"
"4097","484","24","10624.15","5","2","2","522","Others"
"1429","381","29","10623.75","2","1","2","212","Others"
"1967","385","23","10623.72","3","2","2","322","Need Attention"
"2589","385","20","10622.84","3","3","2","332","Need Attention"
"886","373","23","10618.43","1","2","2","122","Hibernating"
"680","395","18","10617.96","3","4","2","342","Others"
"4746","452","19","10615.57","5","3","2","532","Potential Loyalists"
"184","387","19","10614.78","3","3","2","332","Need Attention"
"4577","410","20","10613.66","4","3","2","432","Potential Loyalists"
"1763","400","19","10610.24","4","3","2","432","Potential Loyalists"
"84","409","19","10606.83","4","3","2","432","Potential Loyalists"
"2393","409","20","10606.66","4","3","2","432","Potential Loyalists"
"3151","395","25","10604.87","3","1","2","312","Others"
"1557","374","27","10603.42","1","1","2","112","Hibernating"
"2714","409","22","10597.47","4","2","2","422","Others"
"4515","384","24","10597.42","2","1","2","212","Others"
"2547","411","21","10597.28","4","3","2","432","Potential Loyalists"
"2797","401","27","10596.50","4","1","2","412","Others"
"3441","383","19","10596.08","2","3","2","232","Others"
"2347","399","17","10593.08","4","4","2","442","Others"
"3293","475","18","10591.98","5","4","2","542","Others"
"3100","371","20","10590.80","1","3","2","132","At Risk"
"3099","399","24","10590.69","4","1","2","412","Others"
"531","383","22","10590.50","2","2","2","222","Others"
"133","414","22","10587.87","4","2","2","422","Others"
"3371","405","21","10585.43","4","3","2","432","Potential Loyalists"
"2853","372","24","10584.36","1","1","2","112","Hibernating"
"4150","377","18","10583.32","2","4","2","242","Others"
"2792","388","21","10582.54","3","3","2","332","Need Attention"
"3589","378","27","10582.00","2","1","2","212","Others"
"230","378","25","10574.96","2","1","2","212","Others"
"4536","490","20","10569.84","5","3","2","532","Potential Loyalists"
"4011","446","18","10566.85","5","4","2","542","Others"
"4923","391","20","10566.34","3","3","2","332","Need Attention"
"2092","378","24","10564.50","2","1","2","212","Others"
"2193","369","23","10563.13","1","2","2","122","Hibernating"
"2489","374","26","10563.02","1","1","2","112","Hibernating"
"4236","368","22","10561.11","1","2","2","122","Hibernating"
"1369","434","20","10557.70","5","3","2","532","Potential Loyalists"
"3504","445","17","10556.74","5","4","2","542","Others"
"2054","404","17","10556.13","4","4","2","442","Others"
"4297","392","22","10550.21","3","2","2","322","Need Attention"
"3694","407","18","10549.14","4","4","2","442","Others"
"1687","424","19","10547.41","5","4","2","542","Others"
"3213","393","17","10545.89","3","4","2","342","Others"
"2447","375","24","10544.67","1","1","2","112","Hibernating"
"401","371","22","10542.07","1","2","2","122","Hibernating"
"1870","377","17","10541.08","2","4","2","242","Others"
"1985","415","19","10540.91","4","4","2","442","Others"
"4584","369","20","10538.76","1","3","2","132","At Risk"
"2320","382","26","10538.53","2","1","2","212","Others"
"1360","391","19","10537.12","3","3","2","332","Need Attention"
"4767","371","23","10536.51","1","2","2","122","Hibernating"
"1530","432","19","10532.64","5","4","2","542","Others"
"77","381","19","10532.43","2","3","2","232","Others"
"4905","451","22","10530.99","5","2","2","522","Others"
"3618","379","24","10530.50","2","1","2","212","Others"
"2581","411","20","10528.78","4","3","2","432","Potential Loyalists"
"3852","417","26","10527.87","4","1","2","412","Others"
"3359","398","22","10527.79","3","2","2","322","Need Attention"
"1996","372","18","10527.51","1","4","2","142","At Risk"
"839","399","18","10523.59","4","4","2","442","Others"
"1734","409","20","10522.05","4","3","2","432","Potential Loyalists"
"4488","396","24","10520.68","3","1","2","312","Others"
"1635","414","20","10519.37","4","3","2","432","Potential Loyalists"
"75","414","19","10518.95","4","4","2","442","Others"
"3787","452","17","10516.43","5","4","2","542","Others"
"4668","376","24","10514.87","2","1","2","212","Others"
"1089","414","21","10512.40","4","3","2","432","Potential Loyalists"
"3927","368","24","10510.80","1","1","2","112","Hibernating"
"20","383","20","10510.56","2","3","2","232","Others"
"705","403","21","10509.53","4","3","2","432","Potential Loyalists"
"4286","464","18","10509.51","5","4","2","542","Others"
"4222","382","23","10509.07","2","2","2","222","Others"
"1199","475","21","10508.07","5","2","2","522","Others"
"1015","379","27","10507.79","2","1","2","212","Others"
"1431","407","23","10507.39","4","2","2","422","Others"
"4084","373","22","10506.55","1","2","2","122","Hibernating"
"992","401","20","10501.46","4","3","2","432","Potential Loyalists"
"1268","426","18","10501.34","5","4","2","542","Others"
"1240","381","17","10498.34","2","4","2","242","Others"
"2757","423","19","10496.28","5","4","2","542","Others"
"1501","386","21","10496.20","3","3","2","332","Need Attention"
"1176","368","21","10495.51","1","2","2","122","Hibernating"
"4571","376","18","10492.35","2","4","2","242","Others"
"4511","416","19","10491.32","4","4","2","442","Others"
"1568","434","19","10491.30","5","4","2","542","Others"
"3360","396","23","10489.66","3","2","2","322","Need Attention"
"2659","374","22","10489.03","1","2","2","122","Hibernating"
"4609","388","20","10488.64","3","3","2","332","Need Attention"
"706","389","22","10488.48","3","2","2","322","Need Attention"
"4471","435","22","10483.12","5","2","2","522","Others"
"1016","385","23","10482.83","3","2","2","322","Need Attention"
"1063","451","24","10478.68","5","2","2","522","Others"
"2519","376","26","10477.67","2","1","2","212","Others"
"2213","423","15","10474.29","4","5","2","452","Others"
"3981","388","18","10472.45","3","4","2","342","Others"
"2076","368","21","10472.03","1","2","2","122","Hibernating"
"2365","421","25","10472.00","4","1","2","412","Others"
"1153","394","20","10471.45","3","3","2","332","Need Attention"
"3271","368","24","10471.01","1","1","2","112","Hibernating"
"1129","384","23","10469.54","2","2","2","222","Others"
"2930","380","22","10469.18","2","2","2","222","Others"
"3860","371","20","10467.95","1","3","2","132","At Risk"
"1448","395","18","10467.50","3","4","2","342","Others"
"1987","409","23","10466.33","4","2","2","422","Others"
"2015","387","20","10465.09","3","3","2","332","Need Attention"
"1644","380","23","10464.97","2","2","2","222","Others"
"4082","433","18","10463.73","5","4","2","542","Others"
"3560","386","19","10460.03","3","3","2","332","Need Attention"
"2297","385","20","10459.65","3","3","2","332","Need Attention"
"741","413","20","10459.65","4","3","2","432","Potential Loyalists"
"1808","392","25","10457.47","3","1","2","312","Others"
"3532","368","20","10457.09","1","3","2","132","At Risk"
"4344","377","16","10452.33","2","4","2","242","Others"
"4699","384","21","10450.30","2","3","2","232","Others"
"2371","426","19","10449.75","5","4","2","542","Others"
"548","381","18","10448.84","2","4","2","242","Others"
"134","393","21","10447.66","3","3","2","332","Need Attention"
"4016","409","20","10447.04","4","3","2","432","Potential Loyalists"
"662","458","21","10443.37","5","2","2","522","Others"
"3603","429","21","10442.74","5","3","2","532","Potential Loyalists"
"1703","373","19","10442.31","1","3","2","132","At Risk"
"2113","377","16","10440.55","2","4","2","242","Others"
"396","390","27","10438.34","3","1","2","312","Others"
"2894","401","28","10436.66","4","1","2","412","Others"
"1030","371","23","10433.88","1","2","2","122","Hibernating"
"614","391","26","10430.70","3","1","2","312","Others"
"1274","403","20","10430.20","4","3","2","432","Potential Loyalists"
"3305","409","16","10429.91","4","5","2","452","Others"
"2543","437","24","10428.23","5","2","2","522","Others"
"3545","370","24","10426.88","1","1","2","112","Hibernating"
"2404","415","19","10426.67","4","4","2","442","Others"
"740","419","19","10425.76","4","4","2","442","Others"
"771","370","22","10424.59","1","2","2","122","Hibernating"
"2521","377","21","10423.88","2","2","2","222","Others"
"325","394","24","10422.64","3","1","2","312","Others"
"1661","399","20","10421.82","4","3","2","432","Potential Loyalists"
"3477","419","20","10418.23","4","3","2","432","Potential Loyalists"
"2239","381","22","10417.64","2","2","2","222","Others"
"3170","464","17","10416.49","5","4","2","542","Others"
"4819","395","19","10415.44","3","3","2","332","Need Attention"
"3832","443","25","10413.39","5","1","2","512","New Customers"
"66","386","16","10412.68","3","4","2","342","Others"
"4345","379","24","10411.77","2","1","2","212","Others"
"3556","386","20","10407.60","3","3","2","332","Need Attention"
"1249","372","18","10404.92","1","4","2","142","At Risk"
"745","372","26","10400.21","1","1","2","112","Hibernating"
"1538","391","23","10398.96","3","2","2","322","Need Attention"
"2780","420","19","10398.84","4","4","2","442","Others"
"70","412","19","10398.41","4","3","2","432","Potential Loyalists"
"4806","407","18","10396.92","4","4","2","442","Others"
"4758","388","25","10394.47","3","1","2","312","Others"
"2510","401","19","10393.20","4","3","2","432","Potential Loyalists"
